ClusterID,Coordinate_1,Coordinate_2,Coordinate_3,Coordinate_4,Coordinate_5,Coordinate_6,Coordinate_7,Coordinate_8,Coordinate_9,Coordinate_10
CLuster-1,62.1350,11.1580,130.6312,28.4781,-64.2414,82.7225,-78.7800,-34.1207,-111.6793,-55.8771
CLuster-1,55.6679,13.4440,129.0974,33.5044,-68.5729,83.8758,-83.5328,-28.4042,-112.0802,-54.8076
CLuster-1,59.2050,14.7339,128.8453,29.8500,-62.6369,81.7131,-73.8355,-29.9061,-107.6730,-48.5317
CLuster-1,58.2613,11.8490,135.7315,29.1395,-62.0214,80.6885,-74.1780,-31.9512,-110.2087,-47.7441
CLuster-1,58.8719,9.0037,131.0357,29.6351,-65.3000,81.1379,-77.8529,-29.6509,-111.7342,-54.4022
CLuster-1,59.9206,10.8114,135.2484,27.1626,-65.9094,78.7013,-82.8971,-37.8234,-110.9773,-54.2928
CLuster-1,59.0714,8.7230,132.3928,29.9911,-62.3759,79.7607,-73.2440,-27.4542,-109.0166,-49.6264
CLuster-1,66.4962,14.4558,132.2301,28.1148,-56.3038,78.7430,-73.2968,-37.7677,-102.7867,-46.5573
CLuster-1,67.8718,8.4901,134.1747,24.4598,-64.4743,71.6661,-77.0560,-34.6493,-109.2886,-54.2673
CLuster-1,59.9776,8.6891,130.5402,25.0900,-67.1637,72.6327,-74.4572,-27.7688,-113.9260,-51.7248
CLuster-1,54.8397,12.3012,131.9345,30.3643,-69.6358,84.1970,-80.9361,-27.9387,-115.2212,-56.4381
CLuster-1,62.6527,11.0786,126.9500,24.3512,-61.4678,76.5377,-74.3797,-36.5476,-108.9507,-50.4309
CLuster-1,59.9793,14.7297,126.6894,26.9920,-63.4230,80.2605,-78.1337,-35.9570,-109.6754,-51.8474
CLuster-1,63.9237,14.3123,132.7872,25.0833,-62.2449,81.6073,-74.0922,-37.4729,-112.3534,-51.3206
CLuster-1,62.0698,11.7683,131.7599,26.8509,-63.2808,80.3277,-78.3020,-35.6147,-110.6548,-54.7520
CLuster-1,63.5169,14.3463,130.9655,27.0048,-65.3026,82.8693,-77.6929,-33.4027,-112.8263,-54.9310
CLuster-1,58.3977,12.7993,131.5741,26.9776,-63.2248,84.7482,-76.2412,-36.6356,-113.2726,-53.3736
CLuster-1,58.9790,18.4145,131.8895,30.8459,-65.5208,83.4953,-80.1974,-35.2956,-110.7342,-49.6638
CLuster-1,58.8895,11.1140,129.6767,26.7840,-61.6230,84.2635,-72.6995,-33.0998,-113.9862,-52.6777
CLuster-1,62.0585,19.1230,133.5249,28.4961,-65.0724,82.5895,-78.5118,-35.1544,-112.3869,-49.9324
CLuster-1,63.6069,11.6716,128.5302,24.8299,-60.0206,82.6851,-74.1904,-39.9544,-111.5250,-52.8289
CLuster-1,62.0357,9.5119,130.1934,26.6599,-61.6251,79.2834,-75.1205,-35.6202,-112.4126,-52.0244
CLuster-1,60.5804,6.1571,129.5662,28.3767,-60.4973,78.8008,-72.9668,-31.1257,-108.9747,-49.0023
CLuster-1,63.5203,11.3266,130.6234,24.0187,-64.2264,81.0615,-74.5016,-33.7732,-111.6030,-57.0210
CLuster-1,61.8284,10.2694,132.7573,28.1957,-58.9853,81.3407,-72.7418,-36.7612,-110.2867,-48.0917
CLuster-1,62.2694,10.6623,135.2376,28.6310,-64.6862,77.9359,-83.3965,-37.8372,-108.1286,-54.7604
CLuster-1,60.3531,10.9286,130.3788,30.0471,-61.6328,80.1738,-74.8172,-31.0612,-108.9148,-48.0794
CLuster-1,60.6070,9.9210,135.8847,27.4569,-65.5434,78.2057,-79.9737,-34.5746,-114.6019,-52.8569
CLuster-1,60.7444,12.5978,136.5153,27.2605,-59.8685,83.0722,-74.9690,-38.2103,-109.5302,-49.9253
CLuster-1,60.8383,12.9173,131.2430,29.2434,-64.3994,77.4188,-75.1220,-28.8682,-107.6376,-47.4632
CLuster-1,59.7765,15.0995,130.5752,28.0608,-61.0918,79.3746,-72.1965,-29.6917,-106.4798,-46.6962
CLuster-1,55.9602,11.2374,135.9283,27.3942,-60.3943,84.1302,-75.5897,-36.5957,-110.9795,-50.2209
CLuster-1,59.7564,7.6249,136.6028,27.6183,-61.1751,82.2171,-77.8938,-38.3548,-110.0701,-51.6823
CLuster-1,64.4500,12.5540,133.2506,28.7596,-60.4151,77.7951,-77.4027,-39.3659,-106.9023,-47.2350
CLuster-1,59.9058,10.6915,133.6595,27.5911,-61.3388,81.2971,-71.0274,-31.8106,-113.2697,-49.6737
CLuster-1,57.5028,11.9240,132.4060,30.1857,-58.8089,82.6950,-73.2850,-33.9968,-109.1714,-46.4615
CLuster-1,58.5630,8.4154,129.0737,26.9305,-61.9045,85.2402,-75.2080,-36.1687,-112.6534,-54.5500
CLuster-1,61.8767,12.2298,138.0892,29.3382,-62.5560,78.3614,-79.6864,-34.9161,-104.9828,-49.8620
CLuster-1,60.0191,12.9716,133.3166,31.7637,-64.9579,77.5408,-78.5493,-28.2651,-107.1803,-49.3001
CLuster-1,58.8945,17.8941,128.7644,29.6677,-70.9832,82.6348,-82.0949,-30.5860,-114.7025,-56.2354
CLuster-1,63.5099,11.5826,128.6887,25.3865,-61.7301,75.8823,-71.6598,-33.9254,-108.6035,-47.2158
CLuster-1,57.4393,11.2288,130.8485,32.3248,-63.3771,83.8996,-77.5936,-29.8511,-110.3597,-50.4943
CLuster-1,57.7545,9.4625,130.7503,24.3132,-63.6205,79.5028,-70.8912,-30.2141,-114.1010,-50.9366
CLuster-1,60.0132,13.0490,131.1164,27.9344,-68.5101,78.2195,-79.1876,-27.7759,-110.1492,-54.2472
CLuster-1,67.3874,13.3814,136.9567,28.8214,-60.8028,81.2148,-78.9160,-37.5878,-106.2707,-53.0670
CLuster-1,60.2813,9.3486,134.8252,27.9539,-62.9646,83.1753,-78.4927,-34.1562,-111.1240,-57.4679
CLuster-1,59.1520,15.8465,127.5838,27.5835,-62.9840,86.3802,-73.5125,-32.5524,-111.8515,-52.4655
CLuster-1,61.8139,8.4194,129.9312,24.9877,-65.0844,82.3893,-76.1936,-34.9321,-114.4390,-56.9824
CLuster-1,60.5175,13.9009,132.4307,29.2262,-62.7195,80.9997,-75.3615,-32.8117,-109.4013,-47.7871
CLuster-1,59.0391,7.5835,128.9962,26.7788,-63.8671,81.2721,-74.9799,-32.0537,-113.3548,-53.0542
CLuster-1,55.7140,13.5841,132.1674,30.7383,-65.0916,83.9699,-78.3127,-30.1497,-110.1090,-50.5929
CLuster-1,64.6523,10.0318,133.2303,24.3369,-58.5963,77.0824,-72.6866,-39.3979,-111.2982,-48.0307
CLuster-1,63.8366,9.7345,138.7058,27.3911,-63.9140,76.4333,-79.1112,-36.7353,-108.0622,-50.9725
CLuster-1,63.9898,13.6126,133.5155,28.1321,-58.7698,82.1344,-72.7076,-36.0236,-107.8631,-47.6268
CLuster-1,60.7257,10.6173,134.7250,27.0216,-62.5651,83.3479,-77.8950,-36.3066,-109.5546,-55.6351
CLuster-1,64.2115,11.6541,133.1655,24.6488,-66.9717,75.4952,-75.7956,-28.3952,-108.3229,-56.0830
CLuster-1,58.3648,13.6824,133.2534,30.7210,-69.5255,79.5211,-82.8107,-27.9999,-111.9060,-54.2896
CLuster-1,62.2365,10.1744,128.9399,26.0075,-61.3068,77.5225,-74.2091,-36.9853,-110.8733,-47.7556
CLuster-1,67.3071,15.7147,130.3793,25.7430,-67.6695,78.6620,-83.0053,-36.6882,-109.4518,-57.8208
CLuster-1,58.4021,11.1706,133.9920,28.2292,-64.9592,81.2353,-78.9628,-36.3545,-114.9353,-50.9657
CLuster-1,61.1208,10.7859,131.2165,30.5166,-60.9684,83.0469,-76.5547,-31.7667,-107.1608,-51.7294
CLuster-1,63.7451,12.4512,132.8889,28.8164,-66.1361,76.8443,-81.1561,-33.2284,-109.1516,-53.0225
CLuster-1,63.0993,3.8770,128.3253,24.5154,-59.3832,76.5627,-71.5516,-33.2210,-109.1574,-52.9409
CLuster-1,63.0493,20.4481,136.9044,28.6989,-65.5157,84.5652,-81.7898,-37.7859,-108.0476,-53.6435
CLuster-1,58.5087,12.7402,130.0232,28.4947,-65.8336,84.7703,-80.9569,-35.6017,-114.1438,-57.0358
CLuster-1,60.0877,12.8847,132.3086,28.6332,-63.7229,86.7725,-80.2693,-37.2850,-112.6836,-55.4396
CLuster-1,59.3106,6.5731,134.7012,28.8094,-63.9834,74.1476,-73.7036,-26.7275,-108.4573,-46.8986
CLuster-1,64.3648,11.6714,132.4120,31.1939,-65.6002,74.2158,-83.0224,-33.8887,-106.1813,-49.1544
CLuster-1,62.3152,10.7658,134.2931,27.6530,-61.1193,77.4234,-72.8809,-31.7866,-108.3628,-46.9951
CLuster-1,61.5836,13.1798,131.3638,25.3234,-60.1264,83.5841,-70.8375,-35.6117,-112.4036,-50.5047
CLuster-1,61.8959,9.5895,132.3519,32.0752,-60.0620,83.4979,-76.0178,-34.1794,-108.4726,-49.5312
CLuster-1,59.8206,3.3916,130.5033,26.1839,-62.3277,79.2469,-71.3383,-31.1283,-114.0676,-52.6795
CLuster-1,57.8809,8.0136,129.8356,29.7018,-61.4864,83.1538,-72.2239,-28.0870,-111.8470,-51.7483
CLuster-1,57.2362,8.5071,133.8963,28.2289,-67.8635,79.5437,-79.4173,-29.6954,-113.1548,-54.1745
CLuster-1,64.1683,14.0583,134.9979,27.3481,-63.7229,73.0216,-78.4194,-34.9208,-106.4413,-46.6703
CLuster-1,58.7775,14.3567,128.6726,28.3020,-61.5269,84.4396,-73.9498,-35.7964,-111.9845,-50.0566
CLuster-1,61.0025,7.7536,132.8991,26.8867,-59.2735,81.5898,-71.8232,-33.6114,-109.2427,-50.6269
CLuster-1,57.6381,11.5616,133.3672,33.0261,-65.3550,80.0493,-81.5102,-31.7447,-108.1673,-47.6212
CLuster-1,58.1639,14.2568,127.8669,31.9075,-60.5725,83.8681,-74.3275,-29.7324,-107.5649,-46.3830
CLuster-1,55.5915,9.5261,131.4785,30.4272,-67.2895,85.0965,-81.9666,-33.3537,-115.3465,-55.4632
CLuster-1,57.9581,14.4893,134.1815,29.9715,-61.0713,85.8997,-77.5134,-37.8072,-110.1481,-48.7797
CLuster-1,60.1410,11.8040,136.3522,27.4256,-65.9028,79.9449,-78.4154,-31.5057,-113.2599,-53.6152
CLuster-1,61.4921,13.3446,132.2316,26.3896,-59.5831,81.1503,-71.6181,-34.5056,-109.7608,-48.9189
CLuster-1,58.4468,8.0033,129.2901,28.7185,-65.8705,79.5774,-79.8656,-32.4250,-113.2665,-53.1577
CLuster-1,58.6444,10.4350,133.6312,27.8638,-63.1229,79.7151,-76.0065,-33.3386,-111.1134,-50.0939
CLuster-1,63.1439,13.4336,133.1398,30.8460,-61.8316,77.0531,-75.5898,-28.8330,-105.2390,-48.3005
CLuster-1,55.3772,13.7999,128.1222,29.9063,-71.1080,85.8191,-80.6716,-26.0241,-113.3165,-56.7260
CLuster-1,57.8068,8.1430,135.0799,32.4212,-64.4000,82.6284,-80.6065,-32.1599,-109.7491,-52.8846
CLuster-1,56.8124,5.5049,137.6437,25.2964,-62.1987,77.7150,-70.4270,-27.6452,-113.0604,-51.6134
CLuster-1,58.9966,13.5172,131.9660,28.2418,-63.9304,81.1068,-77.1323,-32.6841,-111.8219,-51.8005
CLuster-1,65.9467,12.1762,132.7821,24.8723,-60.8973,78.4223,-74.3657,-37.7587,-108.2038,-51.2565
CLuster-1,61.7266,14.4236,127.9951,33.3381,-63.0768,80.1090,-80.6659,-32.2174,-103.3052,-49.1672
CLuster-1,61.4699,14.7776,131.2133,28.1718,-60.5721,81.1556,-75.2925,-36.1688,-109.1001,-47.3226
CLuster-1,63.9593,15.2855,128.9235,28.1789,-59.6231,82.2181,-77.1012,-39.5112,-106.2760,-49.4313
CLuster-1,60.3279,10.4431,128.8350,24.6731,-62.6583,80.1075,-74.5428,-36.1222,-111.8659,-50.8507
CLuster-1,61.6294,16.4090,130.7307,28.8153,-60.6276,80.9715,-72.4858,-31.3467,-106.8631,-47.1297
CLuster-1,57.4299,12.4327,126.7424,28.1632,-66.5273,87.1054,-75.9384,-30.9811,-117.5859,-57.1648
CLuster-1,61.2183,16.3403,132.7664,31.7381,-59.8637,85.0544,-77.8526,-36.6824,-108.4536,-48.1952
CLuster-1,61.2381,12.1988,133.5043,25.7041,-66.5793,78.4016,-78.9852,-34.3248,-113.0953,-55.1964
CLuster-1,62.4798,13.4346,131.6377,28.9753,-63.0096,77.7031,-78.9971,-34.9630,-106.9219,-50.5933
CLuster-1,67.9392,11.7350,131.4952,23.6962,-61.0310,74.5134,-73.1566,-35.4801,-105.8812,-49.9413
CLuster-1,63.7623,13.6248,131.6452,29.7024,-62.8725,74.7164,-76.9648,-30.2193,-104.2231,-46.4172
CLuster-1,58.4258,6.5756,127.8281,27.7247,-61.8912,79.7428,-70.7857,-27.3914,-111.6348,-49.8988
CLuster-1,61.8581,9.7197,128.8327,26.4932,-61.4936,79.5622,-71.6275,-32.9096,-112.3788,-50.8051
CLuster-1,58.8067,3.5927,135.1297,26.3389,-60.8501,77.9780,-67.2411,-26.4125,-114.2621,-48.2473
CLuster-1,59.8180,11.7793,129.6869,27.6763,-63.1740,89.5229,-76.9538,-34.0135,-112.6381,-58.3222
CLuster-1,56.3156,10.2862,131.4517,29.4514,-70.5080,79.8171,-77.2831,-24.9527,-117.0650,-52.1626
CLuster-1,63.5451,12.2583,134.2981,26.1365,-61.7955,79.5139,-76.1756,-34.7308,-107.7713,-53.9135
CLuster-1,64.5870,10.5654,128.4632,28.1122,-65.5025,88.9217,-83.3830,-39.1499,-113.5872,-63.8989
CLuster-1,58.3856,13.8391,128.7007,27.8950,-63.0967,84.3516,-76.8537,-34.0993,-111.7894,-54.3175
CLuster-1,59.4909,11.3028,132.8500,26.9018,-65.8153,80.0399,-76.7513,-32.4345,-112.6151,-52.6468
CLuster-1,61.9882,12.0354,128.4441,30.0280,-63.2437,82.2369,-76.2845,-30.7352,-109.2359,-53.6255
CLuster-1,59.5040,10.1399,132.9506,26.6149,-57.9845,82.0277,-71.2874,-35.0454,-110.2592,-48.2420
CLuster-1,60.0558,11.9483,131.9901,28.9370,-64.4991,83.6389,-78.5198,-36.4754,-113.3567,-51.2918
CLuster-1,61.8340,17.7287,131.6592,31.3470,-61.3463,83.2798,-77.8206,-35.4952,-107.1854,-46.4825
CLuster-1,63.1971,6.0825,134.3642,23.8252,-60.9360,76.3769,-74.1564,-33.6565,-109.5681,-54.7040
CLuster-1,62.2939,14.9044,130.0970,28.8104,-62.3865,85.3325,-77.4345,-36.5379,-110.8003,-53.8691
CLuster-1,58.8771,10.8666,124.5846,24.6646,-65.4837,85.3292,-72.4256,-30.6317,-117.5024,-56.8390
CLuster-1,58.7139,7.3353,132.1929,32.5155,-58.5497,82.9862,-77.7692,-34.5088,-107.5985,-49.3804
CLuster-1,61.8558,8.6082,134.6363,27.7338,-65.3400,81.7718,-74.5763,-31.3084,-113.9359,-52.1406
CLuster-1,56.3267,9.6290,132.9804,28.7642,-64.2617,84.7728,-74.7328,-28.9344,-114.2962,-53.8253
CLuster-1,64.3964,11.1874,130.1322,27.7457,-63.5141,76.6408,-80.4957,-35.6165,-107.1208,-53.7495
CLuster-1,58.9150,10.4977,133.9406,28.2747,-60.5352,82.5393,-74.4121,-34.3459,-109.6327,-49.7487
CLuster-1,61.4618,16.8340,129.7776,29.9039,-61.1521,90.3955,-76.4990,-39.0615,-110.0567,-50.6072
CLuster-1,61.9044,17.4972,135.2718,27.6047,-61.7834,81.8840,-78.7834,-40.3393,-109.3794,-50.3658
CLuster-1,62.5297,12.8261,133.8480,27.6284,-63.5128,78.6809,-78.5211,-34.8837,-108.9650,-53.3325
CLuster-1,60.0383,9.9603,126.2755,23.7840,-64.2562,83.3764,-72.3787,-34.7373,-118.0210,-54.4370
CLuster-1,61.3503,14.0930,136.5133,26.2321,-62.2947,74.5651,-73.5424,-32.0945,-108.9433,-45.7501
CLuster-1,59.6897,13.1736,128.3572,34.4271,-66.1661,85.7827,-85.2635,-30.9893,-106.2665,-56.8346
CLuster-1,58.9929,14.3197,131.2517,29.9000,-61.2949,81.4631,-72.8687,-31.7616,-110.3278,-46.6581
CLuster-1,58.4558,18.6699,131.9385,28.4833,-62.2602,87.2076,-72.9268,-32.2612,-113.4248,-49.5566
CLuster-1,64.6991,12.4565,132.5703,25.7793,-71.0150,76.2281,-84.2701,-33.3533,-113.6961,-59.1853
CLuster-1,62.0356,8.8035,134.6535,28.8457,-63.8211,78.4077,-80.3040,-36.1659,-108.8797,-52.4792
CLuster-1,61.5191,9.2021,129.1061,26.2617,-63.5930,82.5322,-76.6374,-36.3839,-114.2866,-55.0029
CLuster-1,64.1170,13.0174,131.4857,26.6171,-63.8286,79.0908,-79.2116,-35.8937,-109.5883,-54.2127
CLuster-1,57.8585,12.2153,131.1069,28.6438,-66.3750,82.7874,-78.2127,-31.8783,-113.9505,-52.4341
CLuster-1,60.4905,9.4830,130.6044,27.9778,-64.9941,83.7896,-79.8591,-34.6656,-112.0294,-56.9848
CLuster-1,58.2456,12.3553,128.6423,28.3662,-63.9297,85.5785,-76.7579,-33.0655,-112.9866,-54.9502
CLuster-1,58.3705,7.6488,133.4851,26.4026,-64.5471,79.5692,-74.9897,-31.4801,-114.5470,-52.8526
CLuster-1,56.7492,11.3923,133.9311,32.2367,-63.9942,85.1976,-78.3436,-32.2093,-112.2309,-50.6214
CLuster-1,59.8394,14.8979,131.9769,25.1673,-64.6327,84.5524,-79.2723,-37.3442,-112.2286,-58.1398
CLuster-1,62.3138,12.7363,125.4913,27.0361,-63.9643,82.4600,-73.1060,-30.4342,-108.8463,-53.1420
CLuster-1,63.5288,9.8420,135.0806,24.6304,-67.2978,72.0929,-75.4218,-30.1622,-112.3732,-52.6207
CLuster-1,59.1628,9.0805,134.3525,25.9571,-66.4132,79.1971,-81.6952,-35.6627,-110.1407,-57.3194
CLuster-1,56.3330,20.4625,128.2227,28.6461,-71.7837,83.3887,-82.8497,-30.0473,-115.4170,-54.2655
CLuster-1,58.9637,12.1753,130.1544,27.9424,-64.8906,83.2470,-77.8734,-34.3569,-113.7381,-54.2666
CLuster-1,65.0690,11.0040,133.7993,27.1795,-61.6330,76.2414,-81.3919,-40.6463,-104.9501,-53.4664
CLuster-1,62.3961,8.7994,136.6533,28.2062,-61.7419,80.6422,-79.8635,-39.0515,-108.0574,-52.9536
CLuster-1,62.8641,15.4455,129.5403,27.3853,-62.9578,88.0033,-74.1650,-35.2898,-112.9324,-55.8985
CLuster-1,59.6940,11.0537,129.3720,30.4902,-67.2654,80.5078,-79.4841,-28.2411,-107.4946,-52.8289
CLuster-1,62.8827,16.0247,132.3190,26.5804,-60.4883,82.3218,-71.4286,-36.1738,-111.6430,-46.8203
CLuster-1,59.5264,9.8309,125.1145,27.4394,-63.3328,80.0545,-72.4596,-29.5997,-110.8781,-50.9756
CLuster-1,60.5472,12.1255,136.7647,24.4768,-64.1442,72.3914,-74.1716,-31.6580,-109.8539,-47.5255
CLuster-1,60.7841,12.5504,129.1998,30.5589,-63.5708,84.4353,-82.0802,-37.3907,-109.3360,-55.0506
CLuster-1,63.7059,14.7856,130.1375,27.2244,-58.1644,79.3823,-71.9669,-35.9490,-105.1823,-46.3475
CLuster-1,58.8557,10.4542,128.5462,25.9833,-60.7252,81.7335,-71.1364,-32.3319,-111.9226,-52.0202
CLuster-1,56.6053,10.6462,133.9989,28.9406,-65.4767,83.3818,-72.9534,-28.9747,-114.2454,-48.9472
CLuster-1,60.7778,13.0141,135.1430,32.2236,-66.5119,82.8841,-85.7875,-34.5436,-108.1794,-53.2900
CLuster-1,56.2922,13.6912,130.7325,27.0230,-60.1047,87.4505,-70.1613,-32.1875,-115.0438,-51.3119
CLuster-1,57.7054,10.7467,133.7244,30.2345,-65.7432,80.3735,-78.2268,-30.8323,-110.6825,-50.5167
CLuster-1,54.8067,6.4013,131.0368,27.8944,-62.5846,76.3948,-70.4854,-26.7098,-112.5688,-47.2230
CLuster-1,57.2863,8.6919,131.2103,33.8852,-60.4836,84.7624,-74.5941,-27.7321,-108.6535,-48.9110
CLuster-1,62.0868,10.0682,137.0172,26.0995,-65.1286,76.0391,-78.0712,-32.3005,-110.5882,-53.4554
CLuster-1,61.9485,12.7843,138.1391,29.3293,-60.2631,80.5614,-76.6110,-36.0379,-106.9142,-47.9084
CLuster-1,60.7528,11.6813,132.0850,25.8387,-63.2204,75.1885,-73.8363,-30.6931,-108.2738,-50.0819
CLuster-1,59.9258,4.9827,133.8957,25.7685,-63.9629,76.6760,-74.0767,-32.9404,-113.4374,-51.7275
CLuster-1,55.7407,11.2093,130.1376,34.1419,-60.1060,90.5933,-74.7620,-30.3116,-110.4431,-49.8639
CLuster-1,62.2766,16.4175,133.4518,31.7726,-64.0317,83.0783,-78.1859,-31.2711,-106.7674,-50.1195
CLuster-1,60.4516,8.5482,132.3372,26.7969,-60.8614,78.5243,-70.3508,-31.3114,-110.2350,-46.8548
CLuster-1,62.1600,13.2725,129.9485,26.8428,-66.8707,76.0010,-82.1400,-34.7591,-111.0437,-55.6769
CLuster-1,60.3612,11.6583,131.1137,29.9122,-71.9055,79.3697,-83.7983,-27.3432,-114.4241,-58.1774
CLuster-1,67.2032,9.5459,134.6713,25.4403,-65.0377,69.4933,-80.4675,-34.3327,-107.2791,-53.3409
CLuster-1,59.9860,14.3642,130.0436,28.5853,-61.9935,83.9173,-76.2867,-33.4731,-109.7240,-52.0929
CLuster-1,60.9891,8.4897,133.9633,26.4289,-61.7833,77.8927,-70.2224,-29.9984,-111.8129,-49.0371
CLuster-1,58.4976,11.6587,134.3676,26.2978,-65.4963,83.5072,-77.2933,-36.5370,-115.7459,-53.6336
CLuster-1,55.8446,12.1670,128.6656,29.4454,-64.5668,89.5756,-78.4147,-34.4571,-114.1499,-55.1762
CLuster-1,57.1382,13.3418,134.5869,26.2878,-66.1567,81.7318,-73.4435,-29.8235,-114.7926,-50.3884
CLuster-1,63.9717,17.2317,133.3716,33.0213,-66.5669,80.7453,-82.9091,-33.2034,-108.7857,-51.3399
CLuster-1,66.9761,8.3440,136.0834,22.9313,-57.4470,77.2511,-73.3591,-42.5604,-106.7429,-50.3045
CLuster-1,58.7409,12.9928,131.2504,29.1808,-64.2095,84.3822,-77.5812,-33.7946,-112.8833,-52.6175
CLuster-1,61.3099,15.6315,135.8886,23.6403,-62.6686,76.1834,-73.1532,-35.8482,-111.3383,-49.1080
CLuster-1,57.7662,10.0068,130.9567,28.7037,-66.6778,83.9215,-75.6541,-26.9851,-115.7109,-55.3772
CLuster-1,65.7254,15.0730,134.2191,25.3728,-60.5947,79.4220,-74.2448,-37.9480,-109.8653,-51.0527
CLuster-1,60.2276,13.9200,127.0860,30.6248,-62.9354,83.5781,-76.4925,-32.5073,-109.9698,-52.1921
CLuster-1,61.9973,10.4812,133.8480,26.3982,-64.7568,75.9547,-77.6940,-34.3370,-109.5810,-51.3902
CLuster-1,57.0347,17.8453,127.2490,31.3835,-63.3485,88.3134,-79.9440,-32.6773,-109.4443,-52.7020
CLuster-1,63.4729,13.5779,127.8004,27.5372,-66.7960,75.3943,-79.4250,-28.9893,-107.5959,-53.6072
CLuster-1,53.8389,14.5490,127.3403,31.5453,-67.4060,93.9321,-79.0391,-31.8111,-116.4366,-55.6729
CLuster-1,60.9224,9.6281,130.5693,25.1510,-59.1029,80.4836,-70.4331,-33.8350,-110.2481,-50.8448
CLuster-1,58.1543,10.0032,126.9925,29.1709,-62.4891,88.0534,-73.1622,-30.4523,-115.0148,-54.7914
CLuster-1,53.0789,7.0658,131.5364,30.0975,-65.4299,83.0667,-72.7975,-23.6695,-112.9845,-52.0601
CLuster-1,58.6099,12.2927,130.2099,32.1406,-67.0852,80.2515,-82.9837,-30.4708,-110.7767,-52.8690
CLuster-1,61.2079,13.8569,127.6014,28.6182,-58.2413,88.5768,-71.6577,-34.6307,-110.6272,-51.7001
CLuster-1,60.4638,11.2929,132.2521,27.1419,-65.6806,78.1205,-78.2870,-33.0585,-111.3995,-52.3436
CLuster-1,61.8398,14.6538,126.7374,26.2784,-64.6077,85.0534,-75.5685,-34.1119,-113.9917,-56.3913
CLuster-1,60.8727,6.5612,134.1101,27.2810,-61.8016,79.5675,-77.7756,-37.9287,-108.5137,-53.0019
CLuster-1,59.6887,9.3534,134.0257,31.8258,-61.7821,83.5181,-76.8001,-33.1506,-109.5180,-50.7783
CLuster-1,58.6029,9.3710,135.6681,30.2476,-65.5102,82.6396,-81.3736,-33.6716,-111.4991,-54.3779
CLuster-1,62.0250,11.6162,134.4868,27.3777,-59.2552,82.3345,-75.3238,-39.8436,-109.5488,-50.0081
CLuster-1,55.6054,14.2319,131.0495,30.4052,-62.7745,87.5631,-74.6787,-30.7848,-113.1096,-50.6551
CLuster-1,62.2000,14.7255,132.3345,27.0568,-64.4311,79.4366,-78.2256,-36.9070,-109.7835,-50.9020
CLuster-1,62.7281,16.0633,133.0446,25.2699,-66.3740,76.7353,-74.0273,-30.4487,-109.4467,-50.0854
CLuster-1,60.5605,9.7719,131.1544,25.5731,-66.8885,74.6078,-75.5537,-31.2805,-113.8848,-51.9665
CLuster-1,57.6538,12.1456,135.8628,28.8942,-71.4373,78.5934,-83.1213,-30.5003,-112.3164,-54.2176
CLuster-1,62.5529,11.3168,132.0244,27.3925,-68.6509,78.1736,-83.0809,-32.3230,-109.1527,-59.2206
CLuster-1,60.0378,9.5048,131.4603,28.6843,-62.9860,81.5478,-76.1748,-33.6035,-113.0509,-51.6176
CLuster-1,58.9912,11.6141,131.4265,29.0962,-58.5550,88.5678,-72.0135,-33.8930,-112.0251,-52.9905
CLuster-1,59.5233,10.8431,131.8895,31.3446,-67.2074,86.2866,-80.5463,-30.0787,-113.9416,-56.8986
CLuster-1,59.9285,11.6818,131.2334,28.8433,-61.8921,83.1691,-75.1062,-32.5196,-111.3979,-52.7568
CLuster-1,57.7206,12.2662,126.7565,29.2867,-63.1039,90.8259,-76.7047,-34.5339,-113.5328,-56.3138
CLuster-1,60.3411,10.2932,128.5210,27.2175,-60.6171,80.0667,-71.7595,-32.9748,-110.9102,-47.5569
CLuster-1,60.7707,7.4406,133.2920,27.8220,-61.4663,84.0669,-76.8652,-35.4216,-111.5805,-55.5229
CLuster-1,60.8826,12.3962,130.1505,26.7129,-62.9305,81.8870,-74.6763,-33.8824,-112.0482,-51.4209
CLuster-1,61.6421,15.8451,130.2501,31.1369,-63.9556,82.1449,-81.6998,-37.1654,-109.9444,-50.8710
CLuster-1,61.3653,8.2788,131.0520,31.2373,-64.0766,81.6807,-81.6351,-33.4810,-107.2900,-54.4165
CLuster-1,61.2340,17.9794,129.2801,30.5864,-63.5918,87.2014,-77.7180,-33.7676,-109.3336,-52.5440
CLuster-1,61.1965,10.3035,130.2656,24.8263,-62.8049,76.6071,-70.6814,-28.4940,-110.8612,-50.0112
CLuster-1,61.1308,11.8069,125.5948,26.3290,-65.7570,79.3250,-79.6227,-33.7778,-108.5576,-55.7221
CLuster-1,59.9943,13.1318,132.0856,28.2655,-66.6519,81.2741,-79.2368,-32.9137,-112.6728,-53.1754
CLuster-1,56.7656,10.6632,130.2112,28.7837,-67.2298,82.2489,-76.9890,-29.3718,-116.7896,-54.4804
CLuster-1,59.8393,7.2841,130.7108,27.9762,-64.2342,79.5689,-75.3120,-30.0831,-112.3992,-52.1702
CLuster-1,65.3480,15.0934,132.7788,27.0050,-62.5760,75.6224,-77.4765,-34.3443,-105.5459,-50.9496
CLuster-1,57.1923,11.0005,131.6535,26.9242,-64.4147,81.1813,-74.7486,-32.6171,-115.0047,-48.9079
CLuster-1,58.6021,10.5900,131.7478,24.3689,-65.3162,74.7313,-73.4384,-29.8666,-113.0857,-49.1776
